IEA Region,Technology,Scenario,Sector,Metric,Value
AdvancedECO ,Regenerative Agriculture | Croplands | Trees in Croplands | Historical analogy adoption,Pathway,,Floor,0
AdvancedECO ,Regenerative Agriculture | Croplands | Trees in Croplands | Historical analogy adoption,Baseline,,Floor,0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Pathway,,"Parameter b, min",60.52
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Baseline,,"Parameter b, min",0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Pathway,,"Parameter b, max",60.52
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Baseline,,"Parameter b, max",100
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Pathway,,"Parameter a, min",0.10618
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Baseline,,"Parameter a, min",0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Pathway,,"Parameter a, max",0.10618
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Baseline,,"Parameter a, max",0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Pathway,,Floor,0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Animal Mgmt | Historical analogy adoption,Baseline,,Floor,0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Legumes | Historical analogy adoption,Pathway,,"Parameter b, min",60.52
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Legumes | Historical analogy adoption,Baseline,,"Parameter b, min",0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Legumes | Historical analogy adoption,Pathway,,"Parameter b, max",60.52
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Legumes | Historical analogy adoption,Baseline,,"Parameter b, max",100
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Legumes | Historical analogy adoption,Pathway,,"Parameter a, min",0.10618
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Legumes | Historical analogy adoption,Baseline,,"Parameter a, min",0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Legumes | Historical analogy adoption,Pathway,,"Parameter a, max",0.10618
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Legumes | Historical analogy adoption,Baseline,,"Parameter a, max",0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Legumes | Historical analogy adoption,Pathway,,Floor,0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Legumes | Historical analogy adoption,Baseline,,Floor,0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Optimal intensity | Historical analogy adoption,Pathway,,"Parameter b, min",60.52
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Optimal intensity | Historical analogy adoption,Baseline,,"Parameter b, min",0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Optimal intensity | Historical analogy adoption,Pathway,,"Parameter b, max",60.52
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Optimal intensity | Historical analogy adoption,Baseline,,"Parameter b, max",100
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Optimal intensity | Historical analogy adoption,Pathway,,"Parameter a, min",0.10618
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Optimal intensity | Historical analogy adoption,Baseline,,"Parameter a, min",0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Optimal intensity | Historical analogy adoption,Pathway,,"Parameter a, max",0.10618
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Optimal intensity | Historical analogy adoption,Baseline,,"Parameter a, max",0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Optimal intensity | Historical analogy adoption,Pathway,,Floor,0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Grazing Land Mgmt | Optimal intensity | Historical analogy adoption,Baseline,,Floor,0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Silvopasture | Historical analogy adoption,Pathway,,"Parameter b, min",60.52
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Silvopasture | Historical analogy adoption,Baseline,,"Parameter b, min",0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Silvopasture | Historical analogy adoption,Pathway,,"Parameter b, max",60.52
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Silvopasture | Historical analogy adoption,Baseline,,"Parameter b, max",100
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Silvopasture | Historical analogy adoption,Pathway,,"Parameter a, min",0.10618
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Silvopasture | Historical analogy adoption,Baseline,,"Parameter a, min",0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Silvopasture | Historical analogy adoption,Pathway,,"Parameter a, max",0.10618
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Silvopasture | Historical analogy adoption,Baseline,,"Parameter a, max",0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Silvopasture | Historical analogy adoption,Pathway,,Floor,0
AdvancedECO ,Regenerative Agriculture | Grazing Lands & Animal Mgmt | Silvopasture | Historical analogy adoption,Baseline,,Floor,0
AdvancedECO ,Renewables,Baseline,,Useful Life in Start Year,25
AdvancedECO ,Renewables,Pathway,,Useful Life in Start Year,25
AdvancedECO ,Renewables,Baseline,,Useful Life in End Year,45
AdvancedECO ,Renewables,Pathway,,Useful Life in End Year,45
AdvancedECO ,Renewables,Baseline,,"Start Year, Retirement Trend",1990
AdvancedECO ,Renewables,Pathway,,"Start Year, Retirement Trend",1990
AdvancedECO ,Renewables,Baseline,,Saturation Point,5
AdvancedECO ,Renewables,Pathway,,Saturation Point,36
AdvancedECO ,Renewables,Pathway,,"Parameter b, min",0
AdvancedECO ,Renewables,Baseline,,"Parameter b, min",0
AdvancedECO ,Renewables,Pathway,,"Parameter b, max",100
AdvancedECO ,Renewables,Baseline,,"Parameter b, max",100
AdvancedECO ,Renewables,Pathway,,"Parameter a, min",0
AdvancedECO ,Renewables,Baseline,,"Parameter a, min",0
AdvancedECO ,Renewables,Pathway,,"Parameter a, max",5
AdvancedECO ,Renewables,Baseline,,"Parameter a, max",5
AdvancedECO ,Renewables,Baseline,,Max annual growth,100
AdvancedECO ,Renewables,Pathway,,Max annual growth,100
AdvancedECO ,Renewables,Pathway,,Floor,0
AdvancedECO ,Renewables,Baseline,,Floor,0
AdvancedECO ,Renewables,Baseline,,"End Year, Retirement Trend",2100
AdvancedECO ,Renewables,Pathway,,"End Year, Retirement Trend",2100
AdvancedECO ,Solar,Baseline,,Useful Life in Start Year,25
AdvancedECO ,Solar,Pathway,,Useful Life in Start Year,25
AdvancedECO ,Solar,Baseline,,Useful Life in End Year,45
AdvancedECO ,Solar,Pathway,,Useful Life in End Year,45
AdvancedECO ,Solar,Baseline,,"Start Year, Retirement Trend",1990
AdvancedECO ,Solar,Pathway,,"Start Year, Retirement Trend",1990
AdvancedECO ,Solar,Baseline,,Saturation Point,5
AdvancedECO ,Solar,Pathway,,Saturation Point,45
AdvancedECO ,Solar,Pathway,,"Parameter b, min",0
AdvancedECO ,Solar,Baseline,,"Parameter b, min",0
AdvancedECO ,Solar,Pathway,,"Parameter b, max",100
AdvancedECO ,Solar,Baseline,,"Parameter b, max",100
AdvancedECO ,Solar,Pathway,,"Parameter a, min",0
AdvancedECO ,Solar,Baseline,,"Parameter a, min",0
AdvancedECO ,Solar,Pathway,,"Parameter a, max",5
AdvancedECO ,Solar,Baseline,,"Parameter a, max",5
AdvancedECO ,Solar,Baseline,,Max annual growth,100
AdvancedECO ,Solar,Pathway,,Max annual growth,100
AdvancedECO ,Solar,Pathway,,Floor,0
AdvancedECO ,Solar,Baseline,,Floor,0
AdvancedECO ,Solar,Baseline,,"End Year, Retirement Trend",2100
AdvancedECO ,Solar,Pathway,,"End Year, Retirement Trend",2100
AdvancedECO ,Solar PV | Rooftop,Baseline,,"Capacity factor, start year",10
AdvancedECO ,Solar PV | Rooftop,Pathway,,"Capacity factor, start year",10
AdvancedECO ,Solar PV | Rooftop,Baseline,,"Capacity factor, end year",28
AdvancedECO ,Solar PV | Rooftop,Pathway,,"Capacity factor, end year",28
AdvancedECO ,Solar PV | Rooftop,Baseline,,% of total solar PV generation,30%
AdvancedECO ,Solar PV | Rooftop,Pathway,,% of total solar PV generation,30%
AdvancedECO ,Solar PV | Utility,Baseline,,"Capacity factor, start year",25
AdvancedECO ,Solar PV | Utility,Pathway,,"Capacity factor, start year",25
AdvancedECO ,Solar PV | Utility,Baseline,,"Capacity factor, end year",30
AdvancedECO ,Solar PV | Utility,Pathway,,"Capacity factor, end year",30
AdvancedECO ,Solar thermal,Baseline,,TWh per million meters squared ,0.47336
AdvancedECO ,Solar thermal,Pathway,,TWh per million meters squared ,0.47336
AdvancedECO ,Solar thermal,Baseline,Industry,Saturation Point,10
AdvancedECO ,Solar thermal,Baseline,Buildings,Saturation Point,10
AdvancedECO ,Solar thermal,Pathway,Industry,Saturation Point,38
AdvancedECO ,Solar thermal,Pathway,Buildings,Saturation Point,100
AdvancedECO ,Solar thermal,Pathway,,"Parameter b, min",0
AdvancedECO ,Solar thermal,Baseline,,"Parameter b, min",0
AdvancedECO ,Solar thermal,Pathway,,"Parameter b, max",100
AdvancedECO ,Solar thermal,Baseline,,"Parameter b, max",100
AdvancedECO ,Solar thermal,Pathway,,"Parameter a, min",0
AdvancedECO ,Solar thermal,Baseline,,"Parameter a, min",0
AdvancedECO ,Solar thermal,Pathway,,"Parameter a, max",5
AdvancedECO ,Solar thermal,Baseline,,"Parameter a, max",5
AdvancedECO ,Solar thermal,Baseline,,Max annual growth,100
AdvancedECO ,Solar thermal,Pathway,,Max annual growth,100
AdvancedECO ,Solar thermal,Baseline,,GW-th per million meters squared,0.69625
AdvancedECO ,Solar thermal,Pathway,,GW-th per million meters squared,0.69625
AdvancedECO ,Solar thermal,Pathway,Industry,Floor,0
AdvancedECO ,Solar thermal,Pathway,Buildings,Floor,0
AdvancedECO ,Solar thermal,Baseline,Industry,Floor,0
AdvancedECO ,Solar thermal,Baseline,Buildings,Floor,0
AdvancedECO ,Solar thermal,Baseline,Industry,% demand below 200° C ,38
AdvancedECO ,Solar thermal,Pathway,Industry,% demand below 200° C ,38
AdvancedECO ,"Solar, tide, wave, fuel cell",Baseline,,Useful Life in Start Year,25
AdvancedECO ,"Solar, tide, wave, fuel cell",Pathway,,Useful Life in Start Year,25
AdvancedECO ,"Solar, tide, wave, fuel cell",Baseline,,Useful Life in End Year,45
AdvancedECO ,"Solar, tide, wave, fuel cell",Pathway,,Useful Life in End Year,45
AdvancedECO ,"Solar, tide, wave, fuel cell",Baseline,,"Start Year, Retirement Trend",1990
AdvancedECO ,"Solar, tide, wave, fuel cell",Pathway,,"Start Year, Retirement Trend",1990
AdvancedECO ,"Solar, tide, wave, fuel cell",Baseline,,Saturation Point,5
AdvancedECO ,"Solar, tide, wave, fuel cell",Pathway,,Saturation Point,36
AdvancedECO ,"Solar, tide, wave, fuel cell",Pathway,,"Parameter b, min",0
AdvancedECO ,"Solar, tide, wave, fuel cell",Baseline,,"Parameter b, min",0
AdvancedECO ,"Solar, tide, wave, fuel cell",Pathway,,"Parameter b, max",100
AdvancedECO ,"Solar, tide, wave, fuel cell",Baseline,,"Parameter b, max",100
AdvancedECO ,"Solar, tide, wave, fuel cell",Pathway,,"Parameter a, min",0
AdvancedECO ,"Solar, tide, wave, fuel cell",Baseline,,"Parameter a, min",0
AdvancedECO ,"Solar, tide, wave, fuel cell",Pathway,,"Parameter a, max",5
AdvancedECO ,"Solar, tide, wave, fuel cell",Baseline,,"Parameter a, max",5
AdvancedECO ,"Solar, tide, wave, fuel cell",Baseline,,Max annual growth,100
AdvancedECO ,"Solar, tide, wave, fuel cell",Pathway,,Max annual growth,100
AdvancedECO ,"Solar, tide, wave, fuel cell",Pathway,,Floor,0
AdvancedECO ,"Solar, tide, wave, fuel cell",Baseline,,Floor,0
AdvancedECO ,"Solar, tide, wave, fuel cell",Baseline,,"End Year, Retirement Trend",2100
AdvancedECO ,"Solar, tide, wave, fuel cell",Pathway,,"End Year, Retirement Trend",2100
AdvancedECO ,Tide and wave,Baseline,,Useful Life in Start Year,25
AdvancedECO ,Tide and wave,Pathway,,Useful Life in Start Year,25
AdvancedECO ,Tide and wave,Baseline,,Useful Life in End Year,45
AdvancedECO ,Tide and wave,Pathway,,Useful Life in End Year,45
AdvancedECO ,Tide and wave,Baseline,,"Start Year, Retirement Trend",1990
AdvancedECO ,Tide and wave,Pathway,,"Start Year, Retirement Trend",1990
AdvancedECO ,Tide and wave,Baseline,,Saturation Point,5
AdvancedECO ,Tide and wave,Pathway,,Saturation Point,10
AdvancedECO ,Tide and wave,Pathway,,"Parameter b, min",0
AdvancedECO ,Tide and wave,Baseline,,"Parameter b, min",0
AdvancedECO ,Tide and wave,Pathway,,"Parameter b, max",100
AdvancedECO ,Tide and wave,Baseline,,"Parameter b, max",100
AdvancedECO ,Tide and wave,Pathway,,"Parameter a, min",0
AdvancedECO ,Tide and wave,Baseline,,"Parameter a, min",0
AdvancedECO ,Tide and wave,Pathway,,"Parameter a, max",5
AdvancedECO ,Tide and wave,Baseline,,"Parameter a, max",5
AdvancedECO ,Tide and wave,Baseline,,Max annual growth,100
AdvancedECO ,Tide and wave,Pathway,,Max annual growth,100
AdvancedECO ,Tide and wave,Pathway,,Floor,0
AdvancedECO ,Tide and wave,Baseline,,Floor,0
AdvancedECO ,Tide and wave,Baseline,,"End Year, Retirement Trend",2100
AdvancedECO ,Tide and wave,Pathway,,"End Year, Retirement Trend",2100
AdvancedECO ,Wind,Baseline,,Useful Life in Start Year,15
AdvancedECO ,Wind,Pathway,,Useful Life in Start Year,15
AdvancedECO ,Wind,Baseline,,Useful Life in End Year,30
AdvancedECO ,Wind,Pathway,,Useful Life in End Year,30
AdvancedECO ,Wind,Baseline,,"Start Year, Retirement Trend",1990
AdvancedECO ,Wind,Pathway,,"Start Year, Retirement Trend",1990
AdvancedECO ,Wind,Baseline,,Saturation Point,5
AdvancedECO ,Wind,Pathway,,Saturation Point,43
AdvancedECO ,Wind,Pathway,,"Parameter b, min",0
AdvancedECO ,Wind,Baseline,,"Parameter b, min",0
AdvancedECO ,Wind,Pathway,,"Parameter b, max",100
AdvancedECO ,Wind,Baseline,,"Parameter b, max",100
AdvancedECO ,Wind,Pathway,,"Parameter a, min",0
AdvancedECO ,Wind,Baseline,,"Parameter a, min",0
AdvancedECO ,Wind,Pathway,,"Parameter a, max",5
AdvancedECO ,Wind,Baseline,,"Parameter a, max",5
AdvancedECO ,Wind,Baseline,,Max annual growth,100
AdvancedECO ,Wind,Pathway,,Max annual growth,100
AdvancedECO ,Wind,Pathway,,Floor,0
AdvancedECO ,Wind,Baseline,,Floor,0
AdvancedECO ,Wind,Baseline,,"End Year, Retirement Trend",2100
AdvancedECO ,Wind,Pathway,,"End Year, Retirement Trend",2100
AdvancedECO ,Wind | Offshore,Baseline,,"Capacity factor, end year",30
AdvancedECO ,Wind | Offshore,Baseline,,"Capacity factor, end year",45
AdvancedECO ,Wind | Offshore,Pathway,,"Capacity factor, end year",30
AdvancedECO ,Wind | Offshore,Pathway,,"Capacity factor, end year",45
AdvancedECO ,Wind | Onshore,Baseline,,"Capacity factor, start year",25
AdvancedECO ,Wind | Onshore,Baseline,,"Capacity factor, start year",40
AdvancedECO ,Wind | Onshore,Pathway,,"Capacity factor, start year",25
AdvancedECO ,Wind | Onshore,Pathway,,"Capacity factor, start year",40
AdvancedECO ,Wind | Onshore,Baseline,,% of total wind generation,75%
AdvancedECO ,Wind | Onshore,Pathway,,% of total wind generation,75%
AFRICA ,Biochar,Baseline,Industry,Saturation Point,5
AFRICA ,Biochar,Pathway,Industry,Saturation Point,23
AFRICA ,Biochar,Pathway,,"Parameter b, min",0
AFRICA ,Biochar,Baseline,,"Parameter b, min",0
AFRICA ,Biochar,Pathway,,"Parameter b, max",100
AFRICA ,Biochar,Baseline,,"Parameter b, max",100
AFRICA ,Biochar,Pathway,,"Parameter a, min",0
AFRICA ,Biochar,Baseline,,"Parameter a, min",0
AFRICA ,Biochar,Pathway,,"Parameter a, max",5
AFRICA ,Biochar,Baseline,,"Parameter a, max",5
AFRICA ,Biochar,Baseline,,Max annual growth,100
AFRICA ,Biochar,Pathway,,Max annual growth,100
AFRICA ,Biochar,Pathway,Industry,Floor,0
AFRICA ,Biochar,Baseline,Industry,Floor,0
AFRICA ,Biofuels,Baseline,,Saturation Point,10
AFRICA ,Biofuels,Pathway,,Saturation Point,100
AFRICA ,Biofuels,Baseline,,Max annual growth,100
AFRICA ,Biofuels,Pathway,,Floor,0
AFRICA ,Biofuels,Baseline,,Floor,0
AFRICA ,Biofuels | Ethanol,Baseline,,% share of biofuels in 2100,50
AFRICA ,Biofuels | Ethanol,Pathway,,% share of biofuels in 2100,50
AFRICA ,Biofuels | Ethanol,Baseline,,% share of biofuels in 2050,62
AFRICA ,Biofuels | Ethanol,Pathway,,% share of biofuels in 2050,62
AFRICA ,Biomass and waste,Baseline,,Useful Life in Start Year,25
AFRICA ,Biomass and waste,Pathway,,Useful Life in Start Year,25
AFRICA ,Biomass and waste,Baseline,,Useful Life in End Year,45
AFRICA ,Biomass and waste,Pathway,,Useful Life in End Year,45
AFRICA ,Biomass and waste,Baseline,,"Start Year, Retirement Trend",1990
AFRICA ,Biomass and waste,Pathway,,"Start Year, Retirement Trend",1990
AFRICA ,Biomass and waste,Baseline,,Saturation Point,5
AFRICA ,Biomass and waste,Pathway,,Saturation Point,5
AFRICA ,Biomass and waste,Pathway,,"Parameter b, min",0
AFRICA ,Biomass and waste,Baseline,,"Parameter b, min",0
AFRICA ,Biomass and waste,Pathway,,"Parameter b, max",100
AFRICA ,Biomass and waste,Baseline,,"Parameter b, max",100
AFRICA ,Biomass and waste,Pathway,,"Parameter a, min",0
AFRICA ,Biomass and waste,Baseline,,"Parameter a, min",0
AFRICA ,Biomass and waste,Pathway,,"Parameter a, max",5
AFRICA ,Biomass and waste,Baseline,,"Parameter a, max",5
