label,iso3c,year,value,unit
"Air transport, passengers carried",USA,1993,50.707602264720194,percent of max
"Air transport, passengers carried",USA,1994,55.56312092859139,percent of max
"Air transport, passengers carried",USA,1995,57.56887833333513,percent of max
"Air transport, passengers carried",USA,1996,61.62179777002537,percent of max
"Air transport, passengers carried",USA,1997,63.725889006266065,percent of max
"Air transport, passengers carried",USA,1998,63.466860608781126,percent of max
"Air transport, passengers carried",USA,1999,68.45141696079902,percent of max
"Air transport, passengers carried",USA,2000,71.79247337702066,percent of max
"Air transport, passengers carried",USA,2001,67.13747762310128,percent of max
"Air transport, passengers carried",USA,2002,64.57176253888643,percent of max
"Air transport, passengers carried",USA,2003,63.556015352791576,percent of max
"Air transport, passengers carried",USA,2004,73.17185005023,percent of max
"Air transport, passengers carried",USA,2005,77.75104889520975,percent of max
"Air transport, passengers carried",USA,2006,78.2887663921911,percent of max
"Air transport, passengers carried",USA,2007,80.31429736807746,percent of max
"Air transport, passengers carried",USA,2008,75.72585868482645,percent of max
"Air transport, passengers carried",USA,2009,73.31350836321417,percent of max
"Air transport, passengers carried",USA,2010,77.74557398701035,percent of max
"Air transport, passengers carried",USA,2011,78.85689251643132,percent of max
"Air transport, passengers carried",USA,2012,79.49385855965609,percent of max
"Air transport, passengers carried",USA,2013,80.19222282049816,percent of max
"Air transport, passengers carried",USA,2014,82.30058797695571,percent of max
"Air transport, passengers carried",USA,2015,86.13252735134131,percent of max
"Air transport, passengers carried",USA,2016,88.91832310569234,percent of max
"Air transport, passengers carried",USA,2017,91.65523767800357,percent of max
"Air transport, passengers carried",USA,2018,95.93056066607895,percent of max
"Air transport, passengers carried",USA,2019,100.0,percent of max
"Air transport, passengers carried",USA,2020,39.871182439030704,percent of max
Civil aviation passenger-KM traveled,USA,1930,0.021632124352331607,percent of max
Civil aviation passenger-KM traveled,USA,1931,0.025259067357512956,percent of max
Civil aviation passenger-KM traveled,USA,1932,0.030829015544041452,percent of max
Civil aviation passenger-KM traveled,USA,1933,0.04170984455958549,percent of max
Civil aviation passenger-KM traveled,USA,1934,0.04727979274611399,percent of max
Civil aviation passenger-KM traveled,USA,1935,0.07551813471502591,percent of max
Civil aviation passenger-KM traveled,USA,1936,0.10025906735751296,percent of max
Civil aviation passenger-KM traveled,USA,1937,0.09715025906735751,percent of max
Civil aviation passenger-KM traveled,USA,1938,0.11113989637305699,percent of max
Civil aviation passenger-KM traveled,USA,1939,0.15738341968911918,percent of max
Civil aviation passenger-KM traveled,USA,1940,0.2401554404145078,percent of max
Civil aviation passenger-KM traveled,USA,1941,0.32266839378238343,percent of max
Civil aviation passenger-KM traveled,USA,1942,0.3449481865284974,percent of max
Civil aviation passenger-KM traveled,USA,1943,0.39145077720207255,percent of max
Civil aviation passenger-KM traveled,USA,1944,0.5189119170984455,percent of max
Civil aviation passenger-KM traveled,USA,1945,0.794300518134715,percent of max
Civil aviation passenger-KM traveled,USA,1946,1.4694300518134715,percent of max
Civil aviation passenger-KM traveled,USA,1947,1.6507772020725386,percent of max
Civil aviation passenger-KM traveled,USA,1948,1.6406735751295338,percent of max
Civil aviation passenger-KM traveled,USA,1949,1.8370466321243524,percent of max
Civil aviation passenger-KM traveled,USA,1950,2.130699481865285,percent of max
Civil aviation passenger-KM traveled,USA,1951,2.7525906735751295,percent of max
Civil aviation passenger-KM traveled,USA,1952,3.2569948186528497,percent of max
Civil aviation passenger-KM traveled,USA,1953,3.801295336787565,percent of max
Civil aviation passenger-KM traveled,USA,1954,4.296891191709844,percent of max
Civil aviation passenger-KM traveled,USA,1955,5.051813471502591,percent of max
Civil aviation passenger-KM traveled,USA,1956,5.699481865284974,percent of max
Civil aviation passenger-KM traveled,USA,1957,6.476683937823833,percent of max
Civil aviation passenger-KM traveled,USA,1958,6.60621761658031,percent of max
Civil aviation passenger-KM traveled,USA,1959,7.642487046632124,percent of max
Civil aviation passenger-KM traveled,USA,1960,8.160621761658032,percent of max
Civil aviation passenger-KM traveled,USA,1961,8.290155440414509,percent of max
Civil aviation passenger-KM traveled,USA,1962,9.067357512953368,percent of max
Civil aviation passenger-KM traveled,USA,1963,10.492227979274611,percent of max
Civil aviation passenger-KM traveled,USA,1964,12.176165803108809,percent of max
Civil aviation passenger-KM traveled,USA,1965,14.378238341968913,percent of max
Civil aviation passenger-KM traveled,USA,1966,16.709844559585495,percent of max
Civil aviation passenger-KM traveled,USA,1967,20.595854922279795,percent of max
Civil aviation passenger-KM traveled,USA,1968,23.704663212435236,percent of max
Civil aviation passenger-KM traveled,USA,1969,26.165803108808287,percent of max
Civil aviation passenger-KM traveled,USA,1970,27.461139896373055,percent of max
Civil aviation passenger-KM traveled,USA,1971,28.238341968911918,percent of max
Civil aviation passenger-KM traveled,USA,1972,31.73575129533679,percent of max
Civil aviation passenger-KM traveled,USA,1973,33.80829015544041,percent of max
Civil aviation passenger-KM traveled,USA,1974,33.93782383419689,percent of max
Civil aviation passenger-KM traveled,USA,1975,33.93782383419689,percent of max
Civil aviation passenger-KM traveled,USA,1976,37.30569948186528,percent of max
Civil aviation passenger-KM traveled,USA,1977,40.284974093264246,percent of max
Civil aviation passenger-KM traveled,USA,1978,47.15025906735752,percent of max
Civil aviation passenger-KM traveled,USA,1979,54.53367875647669,percent of max
Civil aviation passenger-KM traveled,USA,1980,52.979274611398964,percent of max
Civil aviation passenger-KM traveled,USA,1981,51.29533678756477,percent of max
Civil aviation passenger-KM traveled,USA,1982,52.979274611398964,percent of max
Civil aviation passenger-KM traveled,USA,1983,57.38341968911917,percent of max
Civil aviation passenger-KM traveled,USA,1984,61.787564766839374,percent of max
Civil aviation passenger-KM traveled,USA,1985,68.9119170984456,percent of max
Civil aviation passenger-KM traveled,USA,1986,75.51813471502591,percent of max
Civil aviation passenger-KM traveled,USA,1987,83.16062176165802,percent of max
Civil aviation passenger-KM traveled,USA,1988,87.95336787564767,percent of max
Civil aviation passenger-KM traveled,USA,1989,89.76683937823834,percent of max
Civil aviation passenger-KM traveled,USA,1990,95.20725388601036,percent of max
Civil aviation passenger-KM traveled,USA,1991,93.26424870466322,percent of max
Civil aviation passenger-KM traveled,USA,1992,98.96373056994818,percent of max
Civil aviation passenger-KM traveled,USA,1993,100.0,percent of max
Civil aviation ton-KM of cargo carried,USA,1970,11.983632180597493,percent of max
Civil aviation ton-KM of cargo carried,USA,1971,12.889987639409403,percent of max
Civil aviation ton-KM of cargo carried,USA,1972,14.616624890488527,percent of max
Civil aviation ton-KM of cargo carried,USA,1973,16.42445246168129,percent of max
Civil aviation ton-KM of cargo carried,USA,1974,16.87879337944396,percent of max
Civil aviation ton-KM of cargo carried,USA,1975,16.2837066705187,percent of max
Civil aviation ton-KM of cargo carried,USA,1976,17.304055724214756,percent of max
Civil aviation ton-KM of cargo carried,USA,1977,18.42629962358888,percent of max
Civil aviation ton-KM of cargo carried,USA,1978,19.557383300103357,percent of max
Civil aviation ton-KM of cargo carried,USA,1979,20.142001313818177,percent of max
Civil aviation ton-KM of cargo carried,USA,1980,20.042666845636468,percent of max
Civil aviation ton-KM of cargo carried,USA,1981,20.022892643572305,percent of max
Civil aviation ton-KM of cargo carried,USA,1982,19.29915548491249,percent of max
Civil aviation ton-KM of cargo carried,USA,1983,21.599244595852415,percent of max
Civil aviation ton-KM of cargo carried,USA,1984,23.945627240278267,percent of max
Civil aviation ton-KM of cargo carried,USA,1985,22.50118130202016,percent of max
Civil aviation ton-KM of cargo carried,USA,1986,24.703794319926413,percent of max
Civil aviation ton-KM of cargo carried,USA,1987,27.970492955297022,percent of max
Civil aviation ton-KM of cargo carried,USA,1988,32.279871816145715,percent of max
Civil aviation ton-KM of cargo carried,USA,1989,34.083745228481206,percent of max
Civil aviation ton-KM of cargo carried,USA,1990,34.410369427787856,percent of max
Civil aviation ton-KM of cargo carried,USA,1991,33.700358800478185,percent of max
Civil aviation ton-KM of cargo carried,USA,1992,36.33242005094294,percent of max
Civil aviation ton-KM of cargo carried,USA,1993,38.01997462760687,percent of max
Civil aviation ton-KM of cargo carried,USA,1994,44.39610974126104,percent of max
Civil aviation ton-KM of cargo carried,USA,1995,45.65025851873092,percent of max
Civil aviation ton-KM of cargo carried,USA,1996,50.42747309976199,percent of max
Civil aviation ton-KM of cargo carried,USA,1997,59.27328882365387,percent of max
Civil aviation ton-KM of cargo carried,USA,1998,59.92257965563162,percent of max
Civil aviation ton-KM of cargo carried,USA,1999,63.49193672082648,percent of max
Civil aviation ton-KM of cargo carried,USA,2000,70.19138003822975,percent of max
Civil aviation ton-KM of cargo carried,USA,2001,64.96306472782737,percent of max
Civil aviation ton-KM of cargo carried,USA,2002,68.75532863041907,percent of max
Civil aviation ton-KM of cargo carried,USA,2003,79.57500429561505,percent of max
Civil aviation ton-KM of cargo carried,USA,2004,87.12308940958253,percent of max
Civil aviation ton-KM of cargo carried,USA,2005,86.90795307025455,percent of max
Civil aviation ton-KM of cargo carried,USA,2006,92.7803118155101,percent of max
Civil aviation ton-KM of cargo carried,USA,2007,94.49216216182819,percent of max
Civil aviation ton-KM of cargo carried,USA,2008,91.45823425564383,percent of max
Civil aviation ton-KM of cargo carried,USA,2009,81.65040370606611,percent of max
Civil aviation ton-KM of cargo carried,USA,2010,91.55049858873619,percent of max
Civil aviation ton-KM of cargo carried,USA,2011,92.17549698951598,percent of max
Civil aviation ton-KM of cargo carried,USA,2012,90.98771148574339,percent of max
Civil aviation ton-KM of cargo carried,USA,2013,86.34011922777202,percent of max
Civil aviation ton-KM of cargo carried,USA,2014,88.92620604766368,percent of max
Civil aviation ton-KM of cargo carried,USA,2015,88.09110293027629,percent of max
Civil aviation ton-KM of cargo carried,USA,2016,89.93288264669282,percent of max
Civil aviation ton-KM of cargo carried,USA,2017,96.75761750621903,percent of max
Civil aviation ton-KM of cargo carried,USA,2018,100.0,percent of max
Civil aviation ton-KM of cargo carried,USA,2019,98.86696861816145,percent of max
Civil aviation ton-KM of cargo carried,USA,2020,94.90010549047332,percent of max
Households that subscribe to cable,USA,1975,12.512503401360545,percent of max
Households that subscribe to cable,USA,1976,14.69387755102041,percent of max
Households that subscribe to cable,USA,1977,16.598639455782312,percent of max
Households that subscribe to cable,USA,1978,18.231292517006803,percent of max
Households that subscribe to cable,USA,1979,20.136054421768705,percent of max
Households that subscribe to cable,USA,1980,23.945578231292515,percent of max
